age,gender,bmi,activity_level,calories_to_maintain_weight
45,M,35.203098880171844,1.3,2418.9178
36,M,31.70356663738916,1.2,2149.9356
26,F,25.30428532697634,1.7,2477.0717
8,F,14.229371625186298,1.5,1558.6995000000002
31,M,27.569460934728728,1.2,2014.4748
12,F,14.639604874267375,1.3,1539.2325
45,M,33.57651143791518,1.2,2164.3128
19,M,21.64147328037163,1.7,2623.7885
4,F,15.495028175935564,1.9,1800.4798999999998
24,F,23.925089790162573,1.7,2431.323
31,M,27.979230324325084,1.5,2536.9185
44,F,33.61025491048754,1.5,2379.4155
19,F,21.45822901966285,1.9,2644.6422999999995
43,F,35.04633132007255,1.5,2437.512
7,M,18.903296681346625,1.9,1840.9594
29,M,24.83112679814411,1.5,2386.4085
7,F,20.009987127093552,1.3,1398.8637
44,M,35.04306948011476,1.3,2417.6633
30,M,29.12680231996056,1.2,2087.3604
41,F,32.75011502259593,1.5,2363.721
7,F,13.472033059983328,1.7,1822.8641
24,M,23.25681429996736,1.3,2039.479
8,M,14.633829726111513,1.7,1576.6038
16,M,20.37424396633337,1.9,2783.9807
31,M,28.626311311080983,1.3,2232.9203
48,M,35.942023804484215,1.5,2804.061
33,M,28.213005058444523,1.2,2025.7608
19,M,21.42722048641213,1.2,1842.1068
30,M,27.833004005256576,1.5,2537.733
16,F,20.247906069828083,1.3,1752.1374
21,M,21.65651571334793,1.9,2907.2356
15,M,20.889763276102688,1.9,2817.2763
12,M,23.271322588575817,1.5,1969.689
40,M,32.37536768902082,1.2,2152.3968
80,F,35.90569809056455,1.2,1767.4416
43,F,34.734771194043205,1.3,2105.5944000000004
15,F,21.03213754561497,1.5,2046.234
39,M,32.59532826093903,1.2,2165.7576
17,F,18.632279673821632,1.7,2238.6331
6,M,16.183827776199877,1.9,1826.6429
32,M,28.02672548029351,1.5,2531.2665
18,F,21.48391789386901,1.3,1816.0467
21,M,21.444365336866365,1.2,1824.5172
14,M,20.885319525767,1.9,2833.6941999999995
32,M,28.03547968714389,1.3,2192.9635
7,F,17.38482925701236,1.5,1601.3625000000002
15,M,19.277565647165627,1.5,2150.1525
18,M,21.441571148606087,1.7,2621.1229
23,F,23.28052935328649,1.3,1846.4654
10,F,14.55261995342265,1.2,1454.9388
18,M,21.4065271243128,1.3,2004.4986
8,M,15.514103428642404,1.9,1730.6890999999998
13,F,15.632299259382094,1.3,1526.863
32,F,27.83700487965361,1.5,2240.208
12,F,15.82044338525606,1.2,1452.7284
43,F,34.37774499884362,1.5,2414.9655
12,F,18.13391785918348,1.2,1520.2895999999998
30,F,27.52081659286858,1.9,2842.1055
11,F,19.3799648420512,1.3,1585.5333
4,F,15.309432299413968,1.7,1598.3247
17,F,19.599459136393392,1.2,1605.756
33,M,28.726795539650723,1.2,2045.3436
12,F,21.784796835811218,1.9,2393.9012
27,F,24.69921413596225,1.7,2443.6837
4,F,12.523300899837093,1.9,1762.4305
3,F,17.086633455646616,1.7,1554.8183
19,M,21.453568088062863,1.2,1841.598
11,M,14.871391058406068,1.3,1585.3279
21,M,21.485090364203664,1.3,1979.575
50,F,36.71112655509227,1.5,2452.1715
86,F,36.985297759863705,1.9,2803.0852
5,F,16.82568569042523,1.7,1650.8343
39,M,32.53659595627658,1.2,2161.9464
40,F,32.49715155269051,1.5,2364.852
7,F,13.852603011180827,1.7,1789.5798
19,M,21.66098233351398,1.7,2620.8968
22,M,23.17863363974308,1.5,2369.8785000000003
20,M,21.597942736662358,1.7,2609.7567
33,F,27.565880725013177,1.7,2519.7026
41,F,32.39246461884836,1.3,2037.3028
4,F,18.22443542358621,1.5,1459.305
4,F,16.4659985700215,1.9,1784.2368
2,F,12.17215160988786,1.9,1775.6772999999998
11,M,15.910890275741222,1.9,2488.3046
84,F,36.62456272674775,1.2,1770.3312
16,M,20.2346196583297,1.9,2801.3068
21,M,21.299683867899702,1.3,1972.3769
35,F,30.95434450640224,1.3,2026.206
43,F,35.4309472631072,1.7,2782.2132
17,F,20.11298426906429,1.9,2556.9098
12,F,17.895678474981768,1.3,1645.7909
36,F,30.15704220535641,1.2,1842.468
34,F,31.391626761904188,1.3,2047.4675
11,F,17.85961924680193,1.5,1828.5915
21,M,21.764573537182628,1.2,1837.878
17,M,18.69226513382833,1.7,2399.6656
28,F,24.819660368009075,1.5,2154.03
13,M,17.919540463841265,1.5,1885.761
14,F,19.62102854627952,1.3,1751.3262
9,M,11.550012666762589,1.9,1792.6803999999995
20,M,21.508528491288278,1.7,2600.2282
52,F,36.28469808943128,1.5,2422.224
3,F,22.359340973547287,1.7,1616.3651
3,F,20.52974185451489,1.3,1243.9895
7,F,16.868230894527617,1.5,1665.6345
12,M,16.704430461681426,1.9,2159.1885
75,F,35.81152720159569,1.5,2243.5155
29,F,25.305208215042796,1.5,2163.795
69,M,36.070685512809234,1.2,2076.0252
15,F,18.505707711562792,1.5,1972.8645
33,F,28.16675010860889,1.7,2544.016
2,F,14.559024141586992,1.9,1860.5085
15,M,19.86367383554973,1.5,2210.916
40,M,32.22926090760169,1.2,2142.1548
18,F,21.433487547953284,1.3,1813.9264
60,F,37.02058432173312,1.5,2397.237
9,F,16.285912470743774,1.5,1638.1665000000005
4,F,16.292685772973726,1.7,1633.9652
82,M,36.0349784121868,1.2,1968.3864
5,F,13.254940596657931,1.7,1568.5611
45,M,34.78414690954969,1.3,2399.0031
30,M,27.822258760092318,1.2,2031.768
27,M,25.10989264067838,1.5,2421.375
26,F,25.20812268544172,1.7,2474.8532
21,M,21.663252888825905,1.3,1988.9454
43,F,34.530618633576914,1.5,2422.074
14,F,20.26292882989993,1.9,2591.2637
43,M,33.72204854004812,1.3,2365.3383
21,F,21.714474653190837,1.9,2637.2836
19,M,21.34539931784562,1.7,2601.2516
15,M,20.360803731168662,1.7,2550.4131
44,F,35.43514920401414,1.3,2122.835
42,M,33.584624917143465,1.3,2367.8798
8,F,12.795644426948236,1.5,1561.89
36,F,31.68002873342376,1.3,2043.782
2,F,12.094448168585634,1.7,1588.3372
11,F,16.191439171201885,1.3,1537.1226
31,M,29.11924467865422,1.2,2079.5568
17,F,20.96948694397832,1.5,2044.251
18,M,21.63896890263905,1.9,2942.1481
22,F,23.76484975369689,1.7,2440.4826
32,M,28.306624003254854,1.5,2542.5645
3,F,16.207930720075215,1.9,1836.3101
11,M,17.650547904421984,1.3,1584.8755
10,F,13.778367040988236,1.3,1533.5489
20,F,21.4769357022317,1.9,2635.6553
15,M,21.055333362302846,1.9,2846.8308
20,M,21.4014814857206,1.2,1831.0128
7,M,16.108119931710075,1.9,1787.4402
29,M,25.594935811853357,1.5,2426.121
42,M,33.36958728068022,1.2,2178.2208
39,F,32.20422387112774,1.5,2359.359
27,F,24.813795525668816,1.5,2158.6305
42,F,34.82307582167362,1.2,1951.0764
12,M,22.44564085983558,1.9,2412.0823
14,M,18.94965314851149,1.5,2158.158
8,F,17.649763513174964,1.5,1595.9835
25,F,23.74504521112386,1.3,1847.5613
23,F,22.914203639526058,1.3,1834.3767
19,F,21.303000921904204,1.9,2637.884
11,M,16.177526247759705,1.5,1740.6285000000005
13,F,22.906625033737768,1.9,2382.068
28,F,25.354618818600727,1.7,2465.4947
27,F,25.19738606760981,1.9,2755.836
18,M,21.406054143446703,1.3,2003.1973
26,F,25.29346034832943,1.7,2476.5668
31,F,29.209584327278108,1.2,1841.0796
2,F,16.01669226459668,1.7,1655.6147
86,F,36.5324498636516,1.5,2194.7265
50,F,36.36675257185189,1.2,1954.3464
24,M,23.82860314804644,1.5,2380.173
35,M,31.025357962040687,1.2,2128.338
12,F,17.785345790692364,1.3,1525.1639
44,M,35.137567140061954,1.3,2424.0944000000004
23,F,22.78243655350784,1.3,1827.8923
20,M,21.719186635472106,1.3,1998.1845
14,M,19.41749405939816,1.2,1761.1644
20,M,21.718870080183933,1.3,2000.3815
32,M,28.25106154444032,1.3,2201.5175
11,M,19.879353741087694,1.5,2037.0435
44,F,35.38875731369484,1.2,1958.3304
10,M,18.82733972875029,1.7,2021.8746
35,F,31.33815319017408,1.5,2354.1615
44,M,35.000097785289014,1.5,2791.311
11,M,14.761618926582337,1.2,1466.8632
34,M,30.193404405282,1.2,2101.0968
3,F,21.687291428797817,1.7,1620.2139
11,F,22.794214331886327,1.7,2154.5341
13,M,19.492134880153607,1.7,2194.6099
69,M,36.68578902827196,1.2,2101.6896
9,M,17.966853905287273,1.9,1831.7919
7,M,13.261298927428085,1.7,1698.9408999999998
31,M,27.551249931783417,1.3,2180.8592000000003
6,F,13.695916287867062,1.5,1545.7620000000002
23,M,22.905837424537683,1.3,2029.781
37,M,30.850073417846435,1.2,2109.0084
2,M,22.38427501490051,1.7,1208.1781
43,F,35.404102941335026,1.5,2453.304
6,M,17.460686201149883,1.9,1869.5221
19,M,21.675131738245764,1.7,2624.528
19,M,21.734569698377737,1.3,2008.2738
3,M,12.737232499989558,1.9,1451.3567999999998
21,M,21.452726384514538,1.7,2588.811
39,F,32.245806260612,1.5,2361.069
3,F,16.877160913306604,1.7,1539.129
22,M,23.050858134666125,1.5,2358.1785
60,F,36.63701030935831,1.5,2380.1715
8,M,16.90881805804014,1.5,1471.569
16,M,20.81738740804791,1.2,1812.3036
5,F,18.8865497863806,1.7,1554.7775
15,F,19.379493472555307,1.2,1615.356
23,F,23.434957615397103,1.7,2419.8735
26,F,25.492437217736004,1.7,2486.1276000000003
43,F,35.402332555873684,1.5,2451.984
16,M,18.579755238136418,1.7,2421.1672
15,M,19.111827711528463,1.9,2756.0165
25,M,23.31120590564285,1.3,2033.0154
12,M,14.98787896156946,1.9,2369.6743
10,M,17.784495557093148,1.7,2160.581
11,F,18.42201879650756,1.3,1591.2975
2,M,19.102171562775077,1.3,994.2439
4,M,14.08917892435991,1.9,1512.7363
44,M,34.32441284913163,1.2,2200.7556
21,M,21.385305194287128,1.7,2583.8164
28,F,25.421154365114585,1.7,2467.2117
7,M,15.485457115026753,1.9,1713.1578
16,M,19.662610804245777,1.9,2768.965
31,M,27.45336243684055,1.2,2005.2912
61,F,36.53829754455488,1.3,2054.5642000000003
27,F,24.773946785882845,1.5,2160.072
48,F,36.84295158231707,1.7,2803.0178
20,M,21.54150059298794,1.9,2911.6797
44,M,34.72327676597096,1.2,2219.6892
27,M,25.189597362807124,1.5,2423.4
55,M,36.791613904994335,1.2,2218.9908
23,M,23.980734383399085,1.5,2398.2165
17,F,20.567349799081605,1.3,1778.4507
10,F,14.746501098335123,1.3,1558.4361
39,M,32.47645561665092,1.2,2159.1504
38,M,32.55779794303255,1.3,2357.0768
8,F,14.807889271210724,1.5,1539.4125
15,M,20.82201270376942,1.2,1790.6832000000002
11,F,14.094332635588502,1.3,1518.9096000000002
11,M,19.23147372047908,1.7,2357.7895
4,F,16.274567326313864,1.9,1714.6303
43,F,35.00725279949486,1.3,2111.5354
11,F,14.95446417957536,1.3,1565.2364
27,M,25.18493441938518,1.3,2100.1097
11,M,18.16132990132221,1.3,1699.6056999999998
20,F,21.712286555811907,1.7,2368.4366
39,M,32.51655079875686,1.2,2166.3156
40,F,32.218632265173206,1.3,2040.2473
3,F,17.51244223869441,1.9,1754.0439
19,M,21.545760643729825,1.3,1998.3171
8,M,17.182776214344777,1.7,1707.4324
39,F,32.50554798344283,1.3,2056.1866
4,F,15.274108760841758,1.7,1573.4809
40,M,32.561219258564286,1.2,2160.3144
10,F,17.996001310771327,1.5,1767.882
38,M,32.72427120134096,1.2,2178.5256
27,M,25.508114265205847,1.2,1954.3836
39,F,32.26626288547771,1.5,2360.352
45,F,34.24952419424438,1.5,2395.0845
27,F,25.315531673545404,1.7,2470.3805
16,F,18.30157822744932,1.3,1710.1942
33,M,28.749236395263768,1.3,2220.6249000000003
19,F,21.41078740730986,1.9,2643.3883
15,F,20.54868460075053,1.9,2599.3254
3,F,13.50014128433112,1.7,1629.2273
19,M,21.758069331574017,1.9,2936.9174
71,F,36.79000478173722,1.2,1847.7264
18,F,21.334925937550803,1.9,2645.5999
26,F,24.82161419344184,1.5,2166.453
33,M,27.653893585112986,1.7,2831.2854
12,F,17.583234736507258,1.3,1530.4562
27,F,25.282036689474605,1.9,2757.7663999999995
35,F,31.23852217278064,1.3,2035.1825
7,F,18.031126161998905,1.7,1804.7387
12,M,14.695775750143037,1.2,1459.968
28,F,25.56163084245526,1.5,2183.1855
10,F,14.575800051942393,1.2,1456.1148
18,M,21.32521875911692,1.9,2921.2823
7,M,17.43578503999568,1.9,1740.4893
21,F,21.740639680268732,1.9,2639.765
43,M,34.39005810590978,1.5,2764.755
11,F,18.380025557003687,1.3,1690.8931
44,F,35.00217619647763,1.7,2754.3213
9,F,15.979845669990638,1.5,1617.1065
10,F,14.562737155095355,1.5,1797.072
6,M,11.83223121806747,1.5,1457.949
77,M,36.11715295472991,1.2,2012.1624
13,F,15.58481283035816,1.3,1567.2436
15,M,20.02706128758238,1.2,1773.666
36,F,31.577023434242506,1.3,2040.9961
21,F,21.338817295612568,1.3,1793.8817
43,F,35.003724449767695,1.5,2439.3615
3,F,15.121594620218277,1.9,1764.5622999999998
24,M,22.76667409641173,1.9,2945.3191999999995
27,F,25.19719986242711,1.7,2466.1866
16,M,20.386674936574884,1.9,2776.1907
7,M,15.43407869629822,1.5,1522.905
40,F,32.46223634140411,1.5,2361.8085
19,F,21.435704232939084,1.7,2366.0141
5,M,18.609785396443044,1.5,1001.9115
16,M,20.480792066639783,1.9,2802.8819
31,M,28.138448499882365,1.3,2205.593
33,M,29.02857478670906,1.2,2057.4372
9,F,13.389872019000007,1.7,1805.6125
44,F,35.276258268107206,1.7,2764.9956
18,F,21.652553419786464,1.7,2380.7327
12,M,19.5238323787492,1.9,2364.8844
22,F,22.881404830836125,1.3,1837.0794
12,M,18.250405452893663,1.3,1710.7012
23,F,23.11084997310043,1.3,1841.0938
9,M,16.75863122449473,1.7,1601.7842
41,F,32.099927005283895,1.3,2030.4713
44,F,33.85173890709826,1.3,2068.5704
25,M,22.66740734618389,1.3,2003.1011
2,M,18.6652652739894,1.7,1175.9953999999998
87,M,36.405684250906205,1.3,2101.7529
11,M,22.48817665496294,1.9,2443.4038
75,F,36.62756488238623,1.2,1820.7252
33,F,27.70467096252304,1.5,2227.668
16,F,20.13299919824942,1.3,1771.7375
15,M,20.989890195385765,1.2,1792.0656
33,M,28.029626288582488,1.3,2182.1566000000003
27,F,25.463401264571697,1.9,2767.6901000000003
22,F,22.72841100171357,1.7,2397.6987
20,M,21.31416638104808,1.2,1829.9556
27,M,25.10976071876186,1.3,2100.1136
12,F,19.97193975641629,1.7,2195.2168
31,F,27.570349049283564,1.2,1788.9936
40,M,32.49082105413978,1.2,2153.8224
16,F,20.74691559689285,1.2,1627.7088
28,M,25.03996084034504,1.5,2407.074
32,M,29.303281703938403,1.2,2079.384
11,M,19.307401926188387,1.7,2176.7973
17,F,20.312876127062854,1.5,2037.6345
20,M,21.316491806208575,1.7,2589.1187
11,F,17.551545054277103,1.9,2423.5127
23,M,23.317895292641623,1.5,2363.7375
44,M,35.14028736142121,1.5,2796.1245
30,M,27.36076531396389,1.5,2514.999
20,F,21.5945484325434,1.7,2364.1917
14,M,20.686979498218125,1.2,1830.7248
33,M,28.72534899598157,1.3,2218.7308
31,M,27.49706901296265,1.5,2508.7545
38,M,32.226411280759564,1.2,2159.3868
28,M,25.403983599460567,1.5,2425.119
72,F,36.47136325016151,1.2,1830.0816
12,F,15.4396375847578,1.3,1567.5647
15,M,21.13064482782858,1.5,2247.8745
27,M,25.17131542729049,1.3,2103.1673
77,F,36.736906800061206,1.3,1964.5184
7,M,15.31816591168202,1.5,1524.0345
79,F,35.98806995370827,1.9,2813.8981
40,M,32.366878311983186,1.2,2148.534
17,M,20.32857323181284,1.9,2838.0661
19,M,21.457041158858484,1.3,1997.0483
43,F,34.73312444105756,1.5,2427.006
27,F,25.49758751532538,1.9,2771.3685
23,F,22.742641396883453,1.3,1828.918
41,F,32.350239751701274,1.5,2351.9475
31,M,27.454936475864947,1.3,2175.2822
32,M,27.62653065080045,1.5,2506.7745
4,M,19.042113579431224,1.9,1447.5264
31,F,29.09265620936809,1.2,1836.6468
9,F,12.438681894051657,1.7,1776.7295
19,F,21.34138623343085,1.3,1806.1472
19,F,21.47717801093721,1.3,1811.2068
4,F,16.90855061444655,1.7,1638.7915
12,F,21.40766814268796,1.7,2185.5506
24,F,23.49639909807008,1.3,1847.833
16,F,18.670896694779856,1.5,1962.318
8,F,15.79505339298628,1.7,1746.0768
41,M,32.18730851901501,1.2,2133.5256
28,F,25.23581981695637,1.5,2170.5075
38,F,32.54422318513865,1.5,2377.2615
12,F,18.835466719139685,1.9,2399.8786
12,F,21.700633854445616,1.9,2423.4082
57,F,36.85958973411184,1.3,2088.9895
7,F,14.638102774667574,1.5,1600.1655
8,M,15.458571801723782,1.7,1701.241
15,M,20.05506550681021,1.9,2839.1624
29,F,25.60721776721873,1.9,2754.6979
31,M,27.519366989918858,1.3,2175.5721000000003
16,F,19.64825942538921,1.9,2572.2047999999995
38,F,32.65062246354075,1.3,2065.5284
16,M,20.244322486550125,1.5,2207.2635
43,M,35.06539208274938,1.5,2806.0605
6,F,18.87587163754137,1.7,1839.1637
8,M,19.209823826708835,1.3,1238.4593
3,F,16.22670858009968,1.7,1606.5629
35,F,30.86479754742988,1.3,2025.4247
32,M,27.565503181616368,1.3,2171.0403
30,M,28.1509340745064,1.3,2216.6521
12,F,18.41153154345224,1.5,1893.639
15,M,20.5369274981998,1.5,2203.9665
29,M,25.39157800015923,1.5,2418.4845
69,F,35.788817514082126,1.2,1827.5952
16,F,19.59258833223407,1.2,1598.9208
27,M,25.081544480798723,1.5,2420.697
15,F,20.717917823497835,1.9,2622.8854
45,M,33.941943421535754,1.2,2176.2312
40,F,32.20209593300252,1.3,2039.3412
20,M,21.679649804296844,1.7,2609.8485
8,F,17.40883318395603,1.5,1644.0344999999998
23,F,22.865078165248363,1.3,1831.3334
39,M,32.22414807177982,1.2,2153.478
19,M,21.638432792113573,1.9,2930.9951
19,F,21.73033574190515,1.7,2376.0084
25,F,22.86645463264129,1.7,2380.1666
25,M,23.43791825306873,1.5,2350.08
19,F,21.45019775263605,1.9,2642.2369
30,M,28.312993769374646,1.2,2055.2544
33,M,27.429059347798507,1.7,2820.0773
62,F,36.432062066257934,1.3,2046.1662
31,F,27.51372872875291,1.7,2533.9282
16,F,18.77426853445965,1.5,1967.6835
43,M,34.608229777927164,1.2,2220.0684
27,F,25.4102791026767,1.9,2765.9592
22,M,23.89425475288361,1.5,2405.577
32,F,27.84976139442456,1.2,1791.5316
58,F,36.866913364840165,1.3,2084.394
36,M,31.525248204441485,1.2,2142.0516
16,F,19.74798081669845,1.2,1593.3432
40,F,32.36254159801701,1.3,2043.8613
85,M,35.83478953372073,1.5,2414.6145
16,F,20.52879026849371,1.2,1619.1167999999998
44,M,34.13143927811934,1.3,2377.9080000000004
31,F,27.882536888205056,1.5,2248.476
20,M,21.70823365698544,1.7,2612.339
70,F,36.10544490998029,1.3,1984.4214
39,F,32.18665326808665,1.5,2359.0935
80,M,36.609657043005065,1.3,2173.5402
44,M,34.83690354176204,1.5,2781.24
23,M,23.2951796085614,1.3,2046.2
48,F,36.32920265015596,1.7,2779.3929
14,M,18.484760917359147,1.3,1888.2227
2,F,18.210086131459988,1.5,1470.108
21,F,21.72449981305525,1.7,2362.3693
24,F,22.753571077786823,1.3,1822.0748
3,F,16.121396467043205,1.7,1545.2625999999998
12,F,17.184302101446228,1.5,1787.658
15,M,18.589698719771206,1.3,1842.4458
16,F,18.204769551244155,1.9,2496.1383
23,M,23.16445969145169,1.5,2358.906
28,M,25.501367776480137,1.5,2430.843
19,M,21.32071944425728,1.2,1838.6472
22,F,23.84654906138457,1.5,2158.131
32,M,28.19317160926949,1.3,2200.9442000000004
43,M,34.4066506380035,1.5,2766.24
11,M,18.32160894827742,1.9,2497.968
43,F,35.0859823209614,1.7,2766.5562
45,M,34.02081577939975,1.3,2364.7468000000003
8,M,17.262252183067456,1.9,1847.1762
15,F,20.029663928273365,1.2,1637.5704
34,M,31.081642197925017,1.2,2140.4016
7,F,15.040684661783793,1.5,1578.171
6,F,17.62825944283674,1.5,1659.7815
12,M,20.250236661008422,1.3,1594.9167
4,F,19.105711296647,1.7,1571.5769
32,M,28.238125056032526,1.3,2205.3044
20,F,21.2996767479972,1.3,1798.4291
7,M,17.886463047579028,1.7,1730.685
43,M,34.139042726428954,1.2,2200.02
48,M,35.739902335004246,1.2,2233.4712
15,M,20.16520668374927,1.5,2247.879
8,F,16.96304201933215,1.5,1629.273
43,M,34.85546745692624,1.5,2789.76
30,M,29.06628144936427,1.2,2086.6884
2,M,18.12766422024337,1.9,1467.7329
27,M,25.505747836418703,1.2,1955.6604
44,F,34.28074653007089,1.5,2403.612
30,F,27.48027556932593,1.7,2540.327
51,M,36.21046804773811,1.5,2787.2445
27,F,25.161870281292305,1.5,2172.387
52,F,36.40398494462816,1.3,2104.6168
16,M,19.059713497045884,1.5,2176.3035
15,M,19.004772330696014,1.9,2753.7175
49,M,35.7830211973537,1.3,2410.9878
44,F,33.519494902451555,1.5,2371.95
17,M,20.77199782507418,1.9,2823.3639
4,F,13.930721280552794,1.9,1791.4662999999998
17,F,18.368234445926923,1.2,1574.2427999999998
9,F,16.670814047886928,1.7,1754.2997
88,F,36.1124062911056,1.5,2161.7445
40,F,32.27135756688154,1.3,2038.7406
36,F,30.319515724202464,1.2,1846.188
19,F,21.79133097903385,1.7,2379.5733
19,F,21.60071621662316,1.7,2370.7044
21,M,21.665012060270406,1.7,2602.7425000000003
40,F,32.33156470995685,1.3,2040.9935
33,F,28.189310331558957,1.9,2844.6591
83,M,36.35327064889041,1.3,2134.1905
9,M,17.966034875634836,1.5,1503.0315
9,M,18.982916211226744,1.5,1440.42
39,F,32.11510569413588,1.5,2357.037
44,M,33.92925344070002,1.2,2186.2596
11,M,18.146714922128258,1.5,1754.6910000000005
20,F,21.553830269063354,1.7,2361.4632
58,F,36.832482882340734,1.5,2401.7115000000003
40,M,32.48319526733827,1.2,2152.116
32,M,28.311030270310248,1.3,2204.4815000000003
43,F,33.740334587502105,1.5,2390.31
13,M,18.857768137230988,1.7,2222.6225
24,M,23.769790854160096,1.5,2380.743
16,M,20.10683179636788,1.2,1770.9312
16,M,21.00655014186567,1.9,2806.2563
25,M,23.166212434018814,1.7,2646.2676
2,M,15.53135807366933,1.9,1579.6334
26,F,24.91558505927548,1.9,2751.5249
57,M,36.32764916302155,1.3,2367.456
33,M,28.900086828952748,1.2,2051.8176
31,F,27.367217507467338,1.5,2228.232
38,F,32.54979362675325,1.5,2379.048
43,F,34.04516845954484,1.3,2079.428
25,F,22.66390979125358,1.3,1813.8237
16,M,19.503372180315985,1.2,1758.0384
78,M,36.55084837213591,1.2,2021.2128
44,M,34.85083789090269,1.5,2779.626
27,F,24.835154637029085,1.5,2161.0185
11,M,15.556372250911568,1.2,1549.404
4,F,15.79759178359424,1.9,1757.6672
63,M,36.59784956259417,1.2,2149.8144
55,M,36.58292136768009,1.2,2212.7376
12,F,20.58564598883347,1.3,1579.7847000000002
17,F,21.444743162966947,1.9,2591.4746
90,F,36.82150223912169,1.7,2468.4391
9,F,16.816781874786972,1.7,1743.2717999999998
81,F,36.77412879539877,1.9,2834.5131
30,F,28.354035795335676,1.2,1820.0292
11,F,16.4960249046772,1.9,2388.0416
17,F,19.13874294497684,1.5,1985.2515
28,M,24.990817604446477,1.5,2405.9295
8,M,19.56568078452875,1.5,1430.0745000000002
38,F,32.11806455188098,1.3,2049.1523
3,F,13.741134825698603,1.9,1834.1327
48,F,36.1901921108574,1.5,2447.217
19,F,21.74131322888375,1.7,2379.0242
8,F,18.48255678692556,1.5,1637.6174999999998
2,F,14.943311548582106,1.5,1466.298
24,M,23.87467343265266,1.5,2381.949
53,M,35.86145545194306,1.2,2197.9128
2,F,14.104774241880405,1.9,1809.5942
44,F,35.11256590239088,1.5,2437.2705
17,M,18.735351539257348,1.7,2418.6512
32,F,28.5549034609433,1.3,1964.313
8,M,12.976298624650727,1.7,1664.7114
13,F,20.08896345889706,1.7,2193.0901000000003
22,M,23.04416576641821,1.5,2362.575
15,F,19.408746121752863,1.2,1603.3787999999995
54,M,36.061788314186416,1.2,2199.318
40,M,32.42772368024121,1.2,2148.8796
3,F,19.588130609675787,1.3,1225.3345000000002
44,F,35.430191633329905,1.7,2771.6783
